Id,Date,Alarm,Status,Mode,PIP,RR,I:E,PEEP,FIO2,VT,FlowEnd,FlowCurve,FlowCurve,TPause,Trise,Trigger,End insp.,PSupport,PsLow,ApneaTime,BreathCycleTime,Tinsp,TExpiration,Flow,PIP Max,PEEP Min,PEEP Max,RR Min,RR Max,MVe Min,MVe Max,ApneaTime Max,Cyc. PIP,Cyc. RR,Cyc. I:E,Cyc. PEEP,Cyc. FIO2,Cyc. P Platue,Cyc. PIF,Cyc. VTi,Cyc. VTe,Cyc. MVi,Cyc. MVe,Cyc. Cdyn,Cyc. PEF,Cyc. Pmean,Cyc. Raw,Cyc. Cstat,Cyc. PEEPi,Cyc. NIF,Cyc. RSBI,Cyc. Leak,Cyc. RRSpont,Cyc. RRMand,Cyc. VTiMand,Cyc. VTeMand,Cyc. VTiSpont,Cyc. VTeSpont,Cyc. VtiSpontMean,Cyc. VTeSpontMean,Cyc. MVeSpont,Cyc. MVeMand,Cyc. MVLeak,Cyc. PDrive,Cyc. VTPBW,Cyc. EndInspPressure,Cyc. P01
2790,2025-04-23 16:32:31,High Airway Pressure,Activated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,37,15,1.0:2.0,7.8,19.5,,47,877,718,13.16,10.78,0,143,25,0,,,,,18,0,2,877,718,0,0,0,0,0,0.72,18,,,36,
2789,2025-04-23 16:31:32,High Airway Pressure,Deactivated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788,2025-04-23 16:31:27,High Airway Pressure,Activated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,37,15,1.0:2.0,7.8,19.5,,47,877,718,13.16,10.78,0,143,25,0,,,,,18,0,2,877,718,0,0,0,0,0,0.72,18,,,36,
2787,2025-04-23 16:29:52,High Airway Pressure,Deactivated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786,2025-04-23 16:29:47,High Airway Pressure,Activated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,37,15,1.0:2.0,7.8,19.5,,47,877,718,13.16,10.78,0,143,25,0,,,,,18,0,2,877,718,0,0,0,0,0,0.72,18,,,36,
2785,2025-04-23 16:29:16,High Airway Pressure,Deactivated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784,2025-04-23 16:29:11,High Airway Pressure,Activated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,37,15,1.0:2.0,7.8,19.5,,47,877,718,13.16,10.78,0,143,25,0,,,,,18,0,2,877,718,0,0,0,0,0,0.72,18,,,36,
2783,2025-04-23 16:18:28,Battery 1 Fully Charged,,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782,2025-04-23 15:32:20,Battery 2 Fully Charged,,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781,2025-04-23 15:19:15,Low O2 Supply,Deactivated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,18,15,,4.9,19.3,,23,329,368,6.9,7.29,16,95,48,5,,,,,0,0,15,329,368,0,0,0,0,0,7.29,0,,,17,
2780,2025-04-23 15:19:15,Standby Mode Activated,Deactivated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,18,15,,4.9,19.3,,23,329,368,6.9,7.29,16,95,48,5,,,,,0,0,15,329,368,0,0,0,0,0,7.29,0,,,17,
2779,2025-04-23 15:19:14,Start A/C-VC Mode,,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778,2025-04-23 15:19:12,Start Invasive Ventilation,,Standby,,,-:-,,,,,,,,,,,,,,,,,,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777,2025-04-23 15:17:45,Standby Mode Activated,Activated,Standby,,,-:-,,,,,,,,,,,,,,,,,,35,2,15,6,20,5,40,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2776,2025-04-23 15:17:45,High Airway Pressure,Deactivated,Standby,,,-:-,,,,,,,,,,,,,,,,,,35,2,15,6,20,5,40,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775,2025-04-23 15:17:43,Low O2 Supply,Activated,Standby,,,-:-,,,,,,,,,,,,,,,,,,35,2,15,6,20,5,40,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774,2025-04-23 15:17:42,Standby action,,Standby,,,-:-,,,,,,,,,,,,,,,,,,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2773,2025-04-23 15:17:42,High Airway Pressure,Activated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,37,15,1.0:2.0,7.8,19.5,,47,877,718,13.16,10.78,0,143,25,0,,,,,18,0,2,877,718,0,0,0,0,0,0.72,18,,,36,
2772,2025-04-23 15:17:39,High Airway Pressure,Deactivated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771,2025-04-23 15:17:34,High Airway Pressure,Activated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,37,15,1.0:2.0,7.8,19.5,,47,877,718,13.16,10.78,0,143,25,0,,,,,18,0,2,877,718,0,0,0,0,0,0.72,18,,,36,
2770,2025-04-23 15:17:31,High Airway Pressure,Deactivated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769,2025-04-23 15:17:29,Tidal Volume not Achieved,Deactivated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,25,15,1.0:2.0,5,19.4,,23,475,532,6.82,6.93,31,114,48,4,,,,,0,0,15,475,532,0,0,0,0,0,6.93,0,,,22,
2768,2025-04-23 15:17:21,Tidal Volume not Achieved,Activated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,19,15,1.0:3.5,5,19.3,,23,336,381,6.81,6.92,19,96,48,4,,,,,0,0,15,336,381,0,0,0,0,0,6.92,0,,,18,
2767,2025-04-23 15:17:14,High Airway Pressure,Activated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,37,15,1.0:2.0,7.8,19.5,,47,877,718,13.16,10.78,0,143,25,0,,,,,18,0,2,877,718,0,0,0,0,0,0.72,18,,,36,
2766,2025-04-23 15:17:11,High Airway Pressure,Deactivated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2765,2025-04-23 15:17:06,High Airway Pressure,Activated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,37,15,1.0:2.0,7.8,19.5,,47,877,718,13.16,10.78,0,143,25,0,,,,,18,0,2,877,718,0,0,0,0,0,0.72,18,,,36,
2764,2025-04-23 15:17:03,High Airway Pressure,Deactivated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2763,2025-04-23 15:16:50,High Airway Pressure,Activated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,37,15,1.0:2.0,7.8,19.5,,47,877,718,13.16,10.78,0,143,25,0,,,,,18,0,2,877,718,0,0,0,0,0,0.72,18,,,36,
2762,2025-04-23 15:16:47,High Airway Pressure,Deactivated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761,2025-04-23 15:16:41,Tidal Volume not Achieved,Deactivated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,24,15,1.0:2.0,5.2,19.4,,23,463,511,6.5,6.89,33,114,48,4,,,,,0,0,15,463,511,0,0,0,0,0,6.89,0,,,22,
2760,2025-04-23 15:16:37,Tidal Volume not Achieved,Activated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,19,15,1.0:3.5,4.8,19.3,,23,318,328,6.53,6.91,16,85,48,5,,,,,0,0,15,318,328,0,0,0,0,0,6.91,0,,,16,
2759,2025-04-23 15:16:33,Tidal Volume not Achieved,Deactivated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,24,15,1.0:2.0,4.6,19.5,,23,494,279,6.54,6.95,37,131,48,4,,,,,43,0,15,494,279,0,0,0,0,0,6.95,0,,,23,
2758,2025-04-23 15:16:29,Tidal Volume not Achieved,Activated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,18,15,1.0:3.5,4.6,19.3,,23,349,390,6.54,7.21,19,100,48,4,,,,,0,0,15,349,390,0,0,0,0,0,7.21,0,,,18,
2757,2025-04-23 15:16:25,Tidal Volume not Achieved,Deactivated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,23,15,1.0:2.5,4.7,19.4,,23,462,515,6.69,7.31,32,112,48,4,,,,,0,0,15,462,515,0,0,0,0,0,7.31,0,,,22,
2756,2025-04-23 15:16:13,Tidal Volume not Achieved,Activated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,18,15,1.0:3.5,4.9,19.4,,23,334,374,7.04,7.38,17,94,48,4,,,,,0,0,15,334,374,0,0,0,0,0,7.38,0,,,17,
2755,2025-04-23 15:16:10,High Airway Pressure,Activated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,37,15,1.0:2.0,7.8,19.5,,47,877,718,13.16,10.78,0,143,25,0,,,,,18,0,2,877,718,0,0,0,0,0,0.72,18,,,36,
2754,2025-04-23 15:15:59,High Airway Pressure,Deactivated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753,2025-04-23 15:15:54,High Airway Pressure,Activated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,37,15,1.0:2.0,7.8,19.5,,47,877,718,13.16,10.78,0,143,25,0,,,,,18,0,2,877,718,0,0,0,0,0,0.72,18,,,36,
2752,2025-04-23 15:15:47,High Airway Pressure,Deactivated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751,2025-04-23 15:15:42,High Airway Pressure,Activated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,37,15,1.0:2.0,7.8,19.5,,47,877,718,13.16,10.78,0,143,25,0,,,,,18,0,2,877,718,0,0,0,0,0,0.72,18,,,36,
2750,2025-04-23 15:15:41,Tidal Volume not Achieved,Deactivated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,25,15,1.0:2.0,4.8,19.3,,23,490,534,6.96,7.05,34,112,48,4,,,,,0,0,15,490,534,0,0,0,0,0,7.05,0,,,25,
2749,2025-04-23 15:15:39,High Airway Pressure,Deactivated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748,2025-04-23 15:15:37,Tidal Volume not Achieved,Activated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,19,15,1.0:3.5,4.6,19.3,,23,325,370,6.96,7.05,15,96,48,4,,,,,0,0,15,325,370,0,0,0,0,0,7.05,0,,,17,
2747,2025-04-23 15:15:34,High Airway Pressure,Activated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,37,15,1.0:2.0,7.8,19.5,,47,877,718,13.16,10.78,0,143,25,0,,,,,18,0,2,877,718,0,0,0,0,0,0.72,18,,,36,
2746,2025-04-23 15:15:27,High Airway Pressure,Deactivated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745,2025-04-23 15:15:22,High Airway Pressure,Activated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,37,15,1.0:2.0,7.8,19.5,,47,877,718,13.16,10.78,0,143,25,0,,,,,18,0,2,877,718,0,0,0,0,0,0.72,18,,,36,
2744,2025-04-23 15:15:17,Tidal Volume not Achieved,Deactivated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,25,15,1.0:2.0,5.1,19.4,,23,493,541,6.77,7.21,33,107,48,5,,,,,0,0,15,493,541,0,0,0,0,0,7.21,0,,,24,
2743,2025-04-23 15:15:15,High Airway Pressure,Deactivated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742,2025-04-23 15:15:13,Tidal Volume not Achieved,Activated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,20,15,1.0:3.5,4.8,19.3,,23,346,388,6.63,7.06,18,96,48,4,,,,,0,0,15,346,388,0,0,0,0,0,7.06,0,,,18,
2741,2025-04-23 15:15:10,High Airway Pressure,Activated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,37,15,1.0:2.0,7.8,19.5,,47,877,718,13.16,10.78,0,143,25,0,,,,,18,0,2,877,718,0,0,0,0,0,0.72,18,,,36,
2740,2025-04-23 15:15:03,High Airway Pressure,Deactivated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739,2025-04-23 15:14:58,High Airway Pressure,Activated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,37,15,1.0:2.0,7.8,19.5,,47,877,718,13.16,10.78,0,143,25,0,,,,,18,0,2,877,718,0,0,0,0,0,0.72,18,,,36,
2738,2025-04-23 15:14:57,Tidal Volume not Achieved,Deactivated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,25,15,1.0:2.0,4.7,19.3,,23,499,557,6.6,6.88,35,114,48,8,,,,,0,0,15,499,557,0,0,0,0,0,6.88,0,,,25,
2737,2025-04-23 15:14:55,High Airway Pressure,Deactivated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736,2025-04-23 15:14:53,Tidal Volume not Achieved,Activated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,19,15,1.0:3.5,5.2,19.4,,23,346,385,6.61,6.82,17,98,48,4,,,,,0,0,15,346,385,0,0,0,0,0,6.82,0,,,18,
2735,2025-04-23 15:14:50,High Airway Pressure,Activated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,37,15,1.0:2.0,7.8,19.5,,47,877,718,13.16,10.78,0,143,25,0,,,,,18,0,2,877,718,0,0,0,0,0,0.72,18,,,36,
2734,2025-04-23 15:14:47,High Airway Pressure,Deactivated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733,2025-04-23 15:14:42,High Airway Pressure,Activated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,37,15,1.0:2.0,7.8,19.5,,47,877,718,13.16,10.78,0,143,25,0,,,,,18,0,2,877,718,0,0,0,0,0,0.72,18,,,36,
2732,2025-04-23 15:14:33,Tidal Volume not Achieved,Deactivated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,25,15,1.0:2.0,4.6,19.4,,23,501,549,6.72,7.29,37,113,48,4,,,,,0,0,15,501,549,0,0,0,0,0,7.29,0,,,25,
2731,2025-04-23 15:14:31,High Airway Pressure,Deactivated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730,2025-04-23 15:14:25,Tidal Volume not Achieved,Activated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,19,15,1.0:3.5,6.2,19.4,,23,357,398,6.82,7.38,20,101,48,4,,,,,0,0,15,357,398,0,0,0,0,0,7.38,0,,,18,
2729,2025-04-23 15:14:21,Tidal Volume not Achieved,Deactivated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,24,15,1.0:2.5,5.2,19.4,,23,443,497,6.95,7.53,32,115,48,4,,,,,0,0,15,443,497,0,0,0,0,0,7.53,0,,,22,
2728,2025-04-23 15:14:13,Tidal Volume not Achieved,Activated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,18,15,1.0:3.5,5.2,19.3,,23,340,375,7.14,7.72,17,97,48,4,,,,,0,0,15,340,375,0,0,0,0,0,7.72,0,,,17,
2727,2025-04-23 15:14:10,High Airway Pressure,Activated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,37,15,1.0:2.0,7.8,19.5,,47,877,718,13.16,10.78,0,143,25,0,,,,,18,0,2,877,718,0,0,0,0,0,0.72,18,,,36,
2726,2025-04-23 15:14:07,High Airway Pressure,Deactivated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725,2025-04-23 15:14:02,High Airway Pressure,Activated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,37,15,1.0:2.0,7.8,19.5,,47,877,718,13.16,10.78,0,143,25,0,,,,,18,0,2,877,718,0,0,0,0,0,0.72,18,,,36,
2724,2025-04-23 15:13:59,High Airway Pressure,Deactivated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723,2025-04-23 15:13:46,High Airway Pressure,Activated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,37,15,1.0:2.0,7.8,19.5,,47,877,718,13.16,10.78,0,143,25,0,,,,,18,0,2,877,718,0,0,0,0,0,0.72,18,,,36,
2722,2025-04-23 15:13:39,High Airway Pressure,Deactivated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721,2025-04-23 15:13:34,High Airway Pressure,Activated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,37,15,1.0:2.0,7.8,19.5,,47,877,718,13.16,10.78,0,143,25,0,,,,,18,0,2,877,718,0,0,0,0,0,0.72,18,,,36,
2720,2025-04-23 15:13:33,Tidal Volume not Achieved,Deactivated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,25,15,1.0:2.0,5,19.3,,24,498,547,7.39,8.12,29,117,48,4,,,,,0,0,15,498,547,0,0,0,0,0,8.12,0,,,25,
2719,2025-04-23 15:13:31,High Airway Pressure,Deactivated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2718,2025-04-23 15:13:29,Tidal Volume not Achieved,Activated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,22,15,1.0:2.5,5.1,19.4,,24,421,467,7.38,8.11,21,107,48,7,,,,,0,0,15,421,467,0,0,0,0,0,8.11,0,,,21,
2717,2025-04-23 15:13:26,High Airway Pressure,Activated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,37,15,1.0:2.0,7.8,19.5,,47,877,718,13.16,10.78,0,143,25,0,,,,,18,0,2,877,718,0,0,0,0,0,0.72,18,,,36,
2716,2025-04-23 15:13:19,High Airway Pressure,Deactivated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715,2025-04-23 15:13:14,High Airway Pressure,Activated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,37,15,1.0:2.0,7.8,19.5,,47,877,718,13.16,10.78,0,143,25,0,,,,,18,0,2,877,718,0,0,0,0,0,0.72,18,,,36,
2714,2025-04-23 13:39:28,Battery 2 Charging,,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713,2025-04-23 13:39:28,Battery 1 Charging,,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712,2025-04-23 13:39:28,AC Power Loss,Deactivated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,25,15,1.0:2.0,5.3,19.3,,25,500,515,7.43,7.66,24,108,45,4,,,,,0,0,15,500,515,0,0,0,0,0,7.66,0,,,25,
2711,2025-04-23 13:39:28,Operation On Battery Ended,,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710,2025-04-23 13:38:47,Check Patient Circuit,Deactivated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,26,16,1.0:1.0,4.9,19.4,,25,499,508,7.49,7.73,23,101,45,4,,,,,0,0,16,499,508,0,0,0,0,0,7.73,0,,,26,
2709,2025-04-23 13:38:46,Check Patient Circuit,Activated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,26,16,1.0:1.0,4.9,19.4,,25,499,508,7.49,7.73,23,101,45,4,,,,,0,0,16,499,508,0,0,0,0,0,7.73,0,,,26,
2708,2025-04-23 13:30:47,View Logs,,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707,2025-04-23 13:25:39,Low FIO2 Concentration,Deactivated,A/C-VC,-,15,1.0:2.0,5,21,500,100,0,0,0,0,4,-,-,-,-,0,0,0,-,35,2,15,6,20,5,40,10,24,15,1.0:2.0,4.7,19.2,,22,449,478,6.75,7.18,21,99,37,4,,,,,0,0,1,449,478,0,0,0,0,0,0.48,0,,,24,
